Feature,Feature Influence,Feature Weight
10_free,0.0,1.3552527156068805E-20
10_gary,0.0,3.1848438816761693E-19
10_height,0.0,-1.1858461261560205E-20
10_i,0.0,0.0013312074652239117
10_in,0.0,0.0
10_million,0.0,-4.0657581468206416E-20
10_prints,0.0,-2.710505431213761E-20
10_x,0.0,-2.710505431213761E-20
10k,0.0,0.0053631987083370865
10pm,0.0,-2.710505431213761E-20
10pm_<DASH>,0.0,-5.421010862427522E-20
10th,0.0,-1.3552527156068805E-20
11,0.0,-0.019559581844162323
11-15,0.0,-0.018511750513705336
11-15_<COMMA>,0.0,0.004051524549417892
11.0,0.0,-4.743384504624082E-20
11.0_</td>,0.0,6.776263578034403E-21
110,0.0,0.00148625957517158
112,0.0,2.0328790734103208E-20
1120a,0.0,5.421010862427522E-20
1120a_1216p,0.0,5.421010862427522E-20
113,0.0,-0.003311319703305937
113_<PERIOD>,0.0,0.0
115,0.0,0.0
115p,0.0,4.0187989478315177E-4
115p_547p,0.0,4.0187989478315177E-4
119,0.0,0.0
119_<DASH>,0.0,0.0
11:00,0.0,-0.005951599265391034
11:00:00,0.0,5.421010862427522E-20
11:00:00_pm,0.0,5.421010862427522E-20
11:58,0.0,-0.002409008261456647
11:58_am,0.0,-0.002409008261456647
11:59,0.0,0.0020541454517447625
11:59_p.m.,0.0,-1.0842021724855044E-19
11:59_pm,0.0,1.240022685635651E-4
11\/01\/2000,0.0,0.0013312074652239117
11\/03\/2000,0.0,0.0013312074652239135
11\/08\/2000,0.0,-0.0015877480886010529
11\/09\/2000,0.0,5.421010862427522E-20
11\/09\/2000_10:44:34,0.0,5.421010862427522E-20
11\/09\/2000_10:45,0.0,5.421010862427522E-20
11\/10,0.0,-0.0019896279833842077
11\/17\/00,0.0,-0.002409008261456647
11\/17\/00_<CLOSEPAREN>,0.0,-0.002409008261456647
11\/24\/00,0.0,-0.002409008261456647
11\/24\/00_<CLOSEPAREN>,0.0,-0.002409008261456647
11\/28\/2000,0.0,-0.014747355334496929
11\/30\/01,0.0,1.3552527156068805E-20
11_<AMPERSAND>,0.0,0.004483626998025747
11_<COMMA>,0.0,-0.041325668523977815
11_<PERIOD>,0.0,0.0014400263990370502
11_EOL,0.0,0.012139779451598276
11_carries,0.0,-2.710505431213761E-20
11_catches,0.0,-1.3552527156068805E-20
11_gary,0.0,2.8129718266184487E-4
11_in,0.0,0.0
11_jets,0.0,3.1848438816761693E-19
11p,0.0,0.00339138355625737
11p_tickets,0.0,0.00339138355625737
11th,0.0,0.00801282467685177
11th_row,0.0,0.0014578237179933826
12,0.0,-0.02229627162882408
"12,500",0.0,0.0
"12,500_miles",0.0,0.0
12.0,0.0,1.3552527156068805E-20
12.0_</td>,0.0,1.3552527156068805E-20
120,0.0,0.009482852928149349
120p,0.0,4.0187989478315177E-4
120p_259p,0.0,4.0187989478315177E-4
121,0.0,0.0012104105933875015
1216p,0.0,5.421010862427522E-20
1216p_co,0.0,5.421010862427522E-20
125,0.0,0.00598318712529689
125_deposit,0.0,-1.3552527156068805E-20
127,0.0,-0.00667282496897759
128,0.0,-0.001912120290043545
129,0.0,2.710505431213761E-20
129.00,0.0,9.378452108296335E-5
129.95,0.0,0.0014732848622756372
129_one-way,0.0,0.0
12:00,0.0,1.2197274440461925E-19
12:00:00,0.0,1.2197274440461925E-19
12:00:00_am,0.0,1.2197274440461925E-19
12:00:00_pm,0.0,-1.5585406229479126E-19
12:00_am,0.0,1.2197274440461925E-19
12:00_midnight,0.0,7.453889935837843E-20
12:30,0.0,1.3552527156068805E-20
12\/01\/2000,0.0,-2.21257532625493E-4
12\/01\/2000_03:40:36,0.0,-2.21257532625493E-4
12\/08\/2000,0.0,0.005402902254636791
12\/21\/01,0.0,0.0
12\/21\/01_</font>,0.0,0.0
12\/27\/01,0.0,-1.3552527156068805E-20
12\/27\/01_<PERIOD>,0.0,0.0
12\/31\/01,0.0,2.8143474497679857E-4
12_<COMMA>,0.0,-0.019267379354036634
12_<PERCENTSIGN>,0.0,-0.005337597726948452
12_<PERIOD>,0.0,-0.011154595857411123
12_before,0.0,0.004483626998025747
12_in,0.0,0.0
12_months,0.0,-0.0034254774369049104
12_points,0.0,-5.421010862427522E-20
12_yards,0.0,0.0
13,0.0,0.019025586830933614
13.0,0.0,0.0
13.0_</td>,0.0,0.0
130,0.0,0.0014967696519130002
132,0.0,-0.003311319703305936
132_roundtrip,0.0,0.0
132_rt,0.0,0.0
135,0.0,9.486769009248164E-20
136,0.0,0.0010502108634695114
137,0.0,0.0
138,0.0,0.001050210863469508
138_yards,0.0,0.0
139,0.0,0.0010502108634695096
13_<COMMA>,0.0,0.024103485878275707
13_<PERIOD>,0.0,2.710505431213761E-20
13_carries,0.0,-1.3552527156068805E-20
13_in,0.0,0.0
14,0.0,0.005313396990934911
14.0,0.0,2.710505431213761E-20
14.0_</td>,0.0,1.3552527156068805E-20
142,0.0,0.0010502108634695114
143,0.0,0.0010502108634695096
144,0.0,0.0010502108634695114
146,0.0,-0.0019121202900435467
147,0.0,0.0010502108634695114
149,0.0,2.710505431213761E-20
14_</font>,0.0,-1.1858461261560205E-20
14_<COMMA>,0.0,4.643069778092702E-4
14_<PERCENTSIGN>,0.0,0.0
14_<PERIOD>,0.0,2.710505431213761E-20
14_carries,0.0,0.0
14_family,0.0,1.4907779871675686E-19
14_height,0.0,1.3552527156068805E-20
14_in,0.0,0.0
14_src,0.0,1.3552527156068805E-20
14th,0.0,-0.011166482583172328
15,0.0,-0.0049194077494072305
"15,000",0.0,0.0
15.0,0.0,-1.3976043629695956E-20
15.00,0.0,0.00468231054809464
15.00________________________________________________________________________,0.0,0.00339138355625737
15.0_</td>,0.0,-1.3976043629695956E-20
150,0.0,0.0038201460824634614
1507,0.0,5.421010862427522E-20
1507_t,0.0,5.421010862427522E-20
152,0.0,0.0010502108634695114
152.50,0.0,0.018233185913565438
153,0.0,1.3552527156068805E-20
153_yards,0.0,1.3552527156068805E-20
156,0.0,4.0657581468206416E-20
158,0.0,0.0010502108634695096
159,0.0,0.0
15_</font>,0.0,-1.1858461261560205E-20
15_<COMMA>,0.0,0.009610684669673571
15_<PERCENTSIGN>,0.0,-0.0034254774369049104
15_<PERIOD>,0.0,-0.005951599265391036
15_and,0.0,2.710505431213761E-20
15_carries,0.0,-1.3552527156068805E-20
15_for,0.0,0.003923568995278032
15_in,0.0,8.470329472543003E-22
15_off,0.0,2.710505431213761E-20
15_through,0.0,0.0
15th,0.0,0.005612576263595775
15th_street,0.0,-1.0164395367051604E-19
16,0.0,0.005789662895469572
162,0.0,-1.0164395367051604E-20
163786,0.0,1.3552527156068805E-20
163786_'',0.0,1.3552527156068805E-20
166,0.0,4.743384504624082E-20
166_<COMMA>,0.0,4.743384504624082E-20
16_</font>,0.0,-1.3552527156068805E-20
16_<COMMA>,0.0,2.5594060094102786E-5
16_<PERIOD>,0.0,2.710505431213761E-20
16_carries,0.0,0.0
16_in,0.0,8.470329472543003E-22
16f,0.0,5.421010862427522E-20
16f_no,0.0,5.421010862427522E-20
16th,0.0,0.005852976649548691
17,0.0,0.005901999958365197
174,0.0,0.0
1750,0.0,5.421010862427522E-20
1750_t,0.0,5.421010862427522E-20
178,0.0,1.3552527156068805E-20
178_roundtrip,0.0,1.3552527156068805E-20
178_rt,0.0,1.3552527156068805E-20
179,0.0,0.0
17_<COMMA>,0.0,0.008771960154120802
17_<PERIOD>,0.0,7.453889935837843E-20
17_carries,0.0,0.0
17_in,0.0,0.0
17_yards,0.0,0.0
17th,0.0,5.421010862427522E-20
18,0.0,0.039184601564396196
18.0,0.0,1.3552527156068805E-20
18.0_</td>,0.0,1.3552527156068805E-20
18.99,0.0,0.0
18.99_a,0.0,0.0
183,0.0,0.002788438755129226
185,0.0,-4.0657581468206416E-20
188,0.0,0.0
188_yards,0.0,0.0
18_<CLOSEPAREN>,0.0,0.0
18_<COMMA>,0.0,0.059771219789903095
18_<PERIOD>,0.0,-2.710505431213761E-20
18_<PLUSSIGN>,0.0,0.0010367464216491484
18_a,0.0,0.0
18_carries,0.0,0.0
18_depending,0.0,0.0
18_in,0.0,0.0
18_prints,0.0,-3.3881317890172014E-21
18_x,0.0,-3.3881317890172014E-21
18th,0.0,-0.01948560364502701
19,0.0,0.01579311768343644
19.0,0.0,-3.3881317890172014E-21
19.0_</td>,0.0,-3.3881317890172014E-21
1905,0.0,4.0187989478315177E-4
1905_q,0.0,4.0187989478315177E-4
192,0.0,0.0
1970,0.0,4.0187989478315177E-4
1970_q,0.0,4.0187989478315177E-4
1989,0.0,0.001502614783570935
199,0.0,2.0328790734103208E-20
199.00,0.0,9.378452108296335E-5
1991,0.0,5.205636738706619E-4
1997,0.0,-0.0027907560294352708
1998,0.0,0.003610265091520598
1998_<COMMA>,0.0,0.0026749220782907486
1999,0.0,-0.009673620186612568
1999-2001,0.0,0.007875601713990016
1999-2001_to,0.0,0.007875601713990016
1999_<COMMA>,0.0,0.001502614783570938
1999_q,0.0,4.0187989478315177E-4
199_<EXCLAMATIONMARK>,0.0,0.0
19_<COMMA>,0.0,0.01429280998669583
19_<PERIOD>,0.0,3.4269204899288496E-4
19_carries,0.0,-1.3552527156068805E-20
19_howard,0.0,2.8129718266184487E-4
19_in,0.0,0.0
19a,0.0,5.421010862427522E-20
19a_no,0.0,5.421010862427522E-20
19f,0.0,5.421010862427522E-20
19f_no,0.0,5.421010862427522E-20
19th,0.0,0.005154085834918692
1:00,0.0,2.493775552586564E-4
1:00:00,0.0,1.2197274440461925E-19
1:00:00_am,0.0,6.776263578034403E-20
1:39,0.0,4.0187989478315394E-4
1:39_duration,0.0,4.0187989478315177E-4
1\/17\/02,0.0,1.3552527156068805E-20
1\/17\/02_<PERIOD>,0.0,1.3552527156068805E-20
1_'',0.0,6.776263578034403E-20
1_</font>,0.0,-1.1858461261560205E-20
1_<AMPERSAND>,0.0,1.3552527156068805E-20
1_<CLOSEPAREN>,0.0,0.0031903186499124044
1_<COLON>,0.0,9.003769681199723E-4
1_<COMMA>,0.0,-0.029682679031857468
1_<DOLLAR>,0.0,0.011845792171196301
1_<PERCENTSIGN>,0.0,-0.0019121202900435467
1_<PERIOD>,0.0,0.004350684200417791
1_<RIGHTANGLE>,0.0,0.003458732561755367
1_bill,0.0,3.1848438816761693E-19
1_border,0.0,4.0657581468206416E-20
1_cellspacing,0.0,4.743384504624082E-20
1_color,0.0,4.743384504624082E-20
1_d,0.0,5.421010862427522E-20
1_fantasy,0.0,0.0
1_height,0.0,4.0657581468206416E-20
1_i,0.0,2.6593471605757977E-4
1_in,0.0,0.03292322615623453
1_martin,0.0,3.1848438816761693E-19
1_mike,0.0,3.1848438816761693E-19
1_need,0.0,0.01035149443537448
1_point,0.0,7.453889935837843E-20
1_ptsize,0.0,3.426920489928849E-4
1_src,0.0,-9.486769009248164E-20
1_td,0.0,1.3552527156068805E-20
1_wideout,0.0,0.0
1_width,0.0,1.3552527156068805E-20
1_you,0.0,2.6593471605757544E-4
1pm,0.0,-5.421010862427522E-20
1pm_<PERIOD>,0.0,-5.421010862427522E-20
1pm_to,0.0,-5.421010862427522E-20
1px,0.0,4.743384504624082E-20
1px_height,0.0,4.743384504624082E-20
1px_src,0.0,4.743384504624082E-20
1st,0.0,-0.06100130942963467
2,0.0,0.01091176386232623
"2,000",0.0,2.6455633884814946E-4
"2,500",0.0,0.013610533259822503
2-day,0.0,9.003769681199723E-4
2-day_pass,0.0,9.003769681199723E-4
2.0,0.0,-5.421010862427522E-20
2.00,0.0,-0.06662037493728912
2.0_</td>,0.0,1.3552527156068805E-20
2.15,0.0,-0.009680343842735892
2.3,0.0,0.0
2.4,0.0,0.0
2.5,0.0,-0.002904913763034243
2.5_</td>,0.0,0.0
2.70,0.0,-0.011568405629745095
2.75,0.0,0.0017102776557394372
2.75_per,0.0,0.0017102776557394372
20,0.0,0.008363094787841072
"20,000",0.0,-0.022556964727682458
"20,000_EOL",0.0,-0.02307752840155314
200,0.0,4.0657581468206416E-20
2000,0.0,-0.0025755242314200763
2000_11:58,0.0,-0.002409008261456647
2000_<CLOSEPAREN>,0.0,-0.0024090082614566495
2000_<COMMA>,0.0,-0.013275946424494594
2000_<PERIOD>,0.0,9.461630616623723E-4
2000_EOL,0.0,0.015015196421508288
2000_service,0.0,4.0187989478315177E-4
2000_sony,0.0,0.0
2001,0.0,-0.035829569007947044
2001_11:59,0.0,0.0020541454517447556
2001_12:00,0.0,1.2197274440461925E-19
2001_4:37,0.0,0.007484044442652803
2001_5:00,0.0,0.0019301431831811886
2001_5:38,0.0,0.00479634599027414
2001_7:38,0.0,2.6593471605757544E-4
2001_8:37,0.0,2.6593471605757544E-4
2001_8:40,0.0,2.915287761516742E-4
2001_8:56,0.0,2.6593471605757977E-4
2001_</b>,0.0,-6.098637220230962E-20
2001_</font>,0.0,1.3552527156068805E-20
2001_<COMMA>,0.0,0.007035443691318656
2001_<DASH>,0.0,0.02134068780057789
2001_<ELLIPSE>,0.0,-6.776263578034403E-21
2001_<EXCLAMATIONMARK>,0.0,-1.3552527156068805E-19
2001_<PERIOD>,0.0,-0.038087557249471216
2001_EOL,0.0,0.003899074613935918
2001_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,0.0,1.3552527156068805E-20
2001_and,0.0,-0.015246596343788136
2001_at,0.0,-0.014338253811977696
2001_by,0.0,3.426920489928849E-4
2001_commissioner.com,0.0,4.743384504624082E-20
2001_expedia,0.0,4.0657581468206416E-20
2001_fantasy,0.0,1.3552527156068805E-20
2001_is,0.0,8.755750555300955E-5
2001_new,0.0,0.0
2001_roundtable,0.0,-0.0016326835693822948
2001_to,0.0,6.143481949536252E-4
2001_travelocity.com,0.0,0.0
2002,0.0,-0.0076275543125773155
2002_<CLOSEPAREN>,0.0,-6.776263578034403E-21
2002_<COMMA>,0.0,0.004668063070595353
2002_<DASH>,0.0,0.0024470949646561557
2002_<PERIOD>,0.0,-0.008575187899749577
2002_and,0.0,-0.0064077604230387206
2002_at,0.0,0.0
2002_new,0.0,0.003391383556257375
2003,0.0,-0.00898254499804424
200_<RIGHTANGLE>,0.0,1.3552527156068805E-20
2050374-40,0.0,0.0
2050374-40_EOL,0.0,0.0
20_-----,0.0,2.6593471605757544E-4
20_<COMMA>,0.0,-0.014211305442145094
20_<PERCENTSIGN>,0.0,-0.006407760423038719
20_<PERIOD>,0.0,0.004155571709308302
20_a,0.0,0.0
20_carries,0.0,0.0
20_charge,0.0,0.0
20_from,0.0,0.011845792171196301
20_in,0.0,0.0
20_per,0.0,0.0
21,0.0,0.041374999183398174
213,0.0,-0.00667282496897759
215,0.0,-2.710505431213761E-20
215Ê245-4707,0.0,4.0187989478315177E-4
215Ê245-4707_<OPENPAREN>,0.0,4.0187989478315177E-4
219,0.0,0.0
21_<COMMA>,0.0,0.01465691355639243
21_<PERIOD>,0.0,2.710505431213761E-20
21_a,0.0,0.0
21_carries,0.0,5.421010862427522E-20
21_in,0.0,2.710505431213761E-20
21_j.,0.0,0.0017882850162238327
21_s.,0.0,2.8129718266184487E-4
21st,0.0,0.01000883980463226
22,0.0,-0.044615016111049885
2218,0.0,8.849280876565346E-4
2218_bellefontaine,0.0,8.849280876565346E-4
225,0.0,0.018233185913565444
228,0.0,0.0
22806,0.0,2.710505431213761E-20
22806_EOL,0.0,2.710505431213761E-20
22_<COMMA>,0.0,-0.04461501611104986
22_<PERIOD>,0.0,2.710505431213761E-20
22_carries,0.0,2.710505431213761E-20
22_in,0.0,0.0
22nd,0.0,-1.0842021724855044E-19
23,0.0,0.005709196726984617
230,0.0,-2.710505431213761E-20
232,0.0,0.0
233,0.0,6.776263578034403E-21
233_roundtrip,0.0,6.776263578034403E-21
23_<COMMA>,0.0,0.005709196726984614
23_<PERIOD>,0.0,2.710505431213761E-20
23_a,0.0,0.0
23_carries,0.0,1.3552527156068805E-20
23_in,0.0,0.0
23_yards,0.0,0.0
23rd,0.0,4.3368086899420177E-19
24,0.0,-0.01854270040242636
24-hour,0.0,0.0
24-hour_advance,0.0,0.0
240,0.0,9.378452108296335E-5
249,0.0,-1.2197274440461925E-19
249_<COMMA>,0.0,4.743384504624082E-20
24_<COMMA>,0.0,-0.020269178096375018
24_<PERIOD>,0.0,2.710505431213761E-20
24_hours,0.0,0.0026876759361038585
24_in,0.0,0.0
25,0.0,-0.004939121013470259
"25,000",0.0,-2.0328790734103208E-20
250-115,0.0,0.0032900624777312676
250-115_game,0.0,0.0032900624777312676
250-125,0.0,0.011845792171196301
250-125_game,0.0,0.011845792171196301
253.37,0.0,5.421010862427522E-20
253.37_<PERIOD>,0.0,5.421010862427522E-20
253.37_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,0.0,5.421010862427522E-20
255-190,0.0,0.011845792171196301
255-190_game,0.0,0.011845792171196301
258,0.0,0.0
259p,0.0,4.0187989478315177E-4
259p_co,0.0,4.0187989478315177E-4
25_'',0.0,5.421010862427522E-20
25_<COMMA>,0.0,-0.009846926500896372
25_<PERCENTSIGN>,0.0,0.0018028696033061036
25_<PERIOD>,0.0,2.710505431213761E-20
25_<RIGHTANGLE>,0.0,1.3552527156068805E-20
25_bonus,0.0,-1.3552527156068805E-20
25_cash,0.0,2.710505431213761E-20
25_in,0.0,0.0
25_on,0.0,0.0
25th,0.0,0.0066236211364925635
26,0.0,0.031858984234605724
26_<COMMA>,0.0,0.007006590795774552
26_<PERIOD>,0.0,2.710505431213761E-20
26_a,0.0,0.0
26_carries,0.0,0.0
26_in,0.0,0.0
26_san,0.0,-1.0164395367051604E-19
26_vinny,0.0,0.01396078315956752
26_yards,0.0,0.0
26c,0.0,5.421010862427522E-20
26c_no,0.0,5.421010862427522E-20
26th,0.0,2.0328790734103208E-20
26th_<PERIOD>,0.0,1.0842021724855044E-19
27,0.0,-0.016015862490881907
278,0.0,4.0657581468206416E-20
278_roundtrip,0.0,4.0657581468206416E-20
27_<COMMA>,0.0,-0.02152106612498141
27_<PERIOD>,0.0,2.710505431213761E-20
27_in,0.0,2.710505431213761E-20
27th,0.0,-5.421010862427522E-20
28,0.0,0.022105783570802385
280,0.0,-1.3552527156068805E-20
280_cst,0.0,0.0
28_<COMMA>,0.0,0.015148914539482366
28_<DASH>,0.0,7.02152409671127E-4
28_<PERIOD>,0.0,2.710505431213761E-20
28_in,0.0,0.0
29,0.0,0.019489358000385388
290,0.0,0.002788438755129226
298,0.0,4.0657581468206416E-20
298_roundtrip,0.0,4.0657581468206416E-20
299,0.0,4.0657581468206416E-20
299_roundtrip,0.0,-2.0328790734103208E-20
29_<COMMA>,0.0,-0.012170094307983855
29_<PERIOD>,0.0,2.710505431213761E-20
29_<PLUSSIGN>,0.0,0.0
29_a,0.0,0.0
29_in,0.0,0.0
29th,0.0,0.011591927187439658
2:00,0.0,0.031058089384534564
2:00:00,0.0,5.421010862427522E-20
2:00:00_pm,0.0,-9.486769009248164E-20
2_'',0.0,-1.3552527156068805E-20
2_</font>,0.0,-1.1858461261560205E-20
2_<CLOSEPAREN>,0.0,0.003190318649912389
2_<COLON>,0.0,9.003769681199725E-4
2_<COMMA>,0.0,-0.013310257016279387
2_<DASH>,0.0,-0.006407760423038722
2_<DOLLAR>,0.0,0.0032900624777312676
2_<PERCENTSIGN>,0.0,-4.153506381305501E-4
2_<PERIOD>,0.0,0.004350684200417788
2_<RIGHTANGLE>,0.0,0.003458732561755364
2_EOL,0.0,0.008555729693465033
2_at,0.0,1.3552527156068805E-20
2_cellspacing,0.0,-2.710505431213761E-20
2_face,0.0,-1.1858461261560205E-20
2_games,0.0,2.6593471605757544E-4
2_in,0.0,0.0
2_interceptions,0.0,8.470329472543003E-22
2_of,0.0,0.0017882850162238327
2_ptsize,0.0,3.426920489928849E-4
2_scores,0.0,2.710505431213761E-20
2_src,0.0,1.3552527156068805E-20
2_tds,0.0,0.0
2_to,0.0,0.0
2_touchdowns,0.0,0.0
2_vspace,0.0,1.3552527156068805E-20
2_weeks,0.0,7.107622913597012E-4
2_wideout,0.0,0.0
2_width,0.0,4.0657581468206416E-20
2e,0.0,1.3552527156068805E-20
2e_<PLUSSIGN>,0.0,1.3552527156068805E-20
2nd,0.0,0.003334502296295991
2nd_floor,0.0,0.0019301431831811912
2pm,0.0,0.0014578237179933826
2pm_for,0.0,0.0014578237179933826
3,0.0,0.038627771921584154
3.0,0.0,0.0074119281465346845
3.03,0.0,-0.002409008261456647
3.03_<PERCENTSIGN>,0.0,-0.002409008261456647
3.07,0.0,-0.002409008261456647
3.07_<PERCENTSIGN>,0.0,-0.002409008261456647
3.0_</td>,0.0,-2.710505431213761E-20
3.0_ypc,0.0,0.0
3.2,0.0,7.051213945596682E-4
3.2_ypc,0.0,0.0
3.3,0.0,-0.0027203560423452425
3.36,0.0,-0.002409008261456647
3.36_<PERCENTSIGN>,0.0,-0.002409008261456647
3.4,0.0,0.0
3.5,0.0,6.776263578034403E-21
3.78,0.0,-0.002409008261456647
3.78_<PERCENTSIGN>,0.0,-0.002409008261456647
30,0.0,0.006065675121836263
300,0.0,-0.03977068798756907
302.00,0.0,5.421010862427522E-20
302.00_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,0.0,5.421010862427522E-20
305,0.0,0.0014578237179933826
305_<PERIOD>,0.0,0.0014578237179933826
30_<COMMA>,0.0,0.01734225912163056
30_<PERCENTSIGN>,0.0,0.0011574302690496258
30_<PERIOD>,0.0,2.3884093570548953E-4
30_days,0.0,-0.008569707983929156
30_in,0.0,0.0
30_mason,0.0,3.1848438816761693E-19
30_minutes,0.0,-5.421010862427522E-20
30_on,0.0,0.0
30th,0.0,9.003769681199707E-4
30th_<COMMA>,0.0,9.003769681199723E-4
31,0.0,-0.00414013350254842
311,0.0,1.3552527156068805E-20
312,0.0,0.007411928146534681
31_2,0.0,0.0017882850162238327
31_<COMMA>,0.0,-0.019272719923644197
31_<PERIOD>,0.0,2.710505431213761E-20
31_d.,0.0,0.0017882850162238327
31_in,0.0,-1.3552527156068805E-20
31_j.,0.0,2.8129718266184487E-4
31_jackson,0.0,3.1848438816761693E-19
31_m.,0.0,0.0017882850162238327
31_pittman,0.0,3.1848438816761693E-19
31_yards,0.0,3.3881317890172014E-21
32,0.0,8.131516293641283E-20
32.50,0.0,0.011845792171196301
32.50_from,0.0,0.011845792171196301
32_<PERIOD>,0.0,2.710505431213761E-20
33,0.0,5.205636738706611E-4
332,0.0,-6.098637220230962E-20
332_<COMMA>,0.0,4.743384504624082E-20
335,0.0,5.205636738706617E-4
336,0.0,1.3552527156068805E-20
338,0.0,0.0
33_<PERIOD>,0.0,1.0842021724855044E-19
33_yards,0.0,0.0
34,0.0,-0.0019121202900435467
345,0.0,0.0014578237179933835
345_<PERIOD>,0.0,0.0014578237179933826
346-042,0.0,0.0018475033762584158
346-042_dressing,0.0,0.0018475033762584158
346-043,0.0,0.0018475033762584158
346-043_dressing,0.0,0.0018475033762584158
346-044,0.0,0.0018475033762584158
346-044_dressing,0.0,0.0018475033762584158
346-144,0.0,0.0018475033762584158
346-144_armoire,0.0,0.0018475033762584158
346-235,0.0,0.0018475033762584158
346-235_right,0.0,0.0018475033762584158
346-236,0.0,0.0018475033762584158
346-236_right,0.0,0.0018475033762584158
346-237,0.0,0.0018475033762584158
346-237_right,0.0,0.0018475033762584158
346-242,0.0,0.001871128856932624
346-242_table,0.0,0.0018475033762584158
346-244,0.0,0.001871128856932624
346-244_base,0.0,0.0018475033762584158
346-309,0.0,-3.7947076036992655E-19
346-309_vanity,0.0,-3.7947076036992655E-19
346-435,0.0,0.0018475033762584158
346-435_sleigh,0.0,0.0018475033762584158
346-457,0.0,0.0018475033762584158
346-457_poster,0.0,0.0018475033762584158
346-501,0.0,0.001871128856932624
346-501_side,0.0,0.0018475033762584158
346-502,0.0,0.001871128856932624
346-502_air,0.0,0.0018475033762584158
346-509,0.0,-3.7947076036992655E-19
346-509_vanity,0.0,-3.7947076036992655E-19
346-527,0.0,0.0018475033762584158
346-527_metal,0.0,0.0018475033762584158
346-709,0.0,-3.7947076036992655E-19
346-709_vanity,0.0,-3.7947076036992655E-19
347,0.0,0.0
349,0.0,0.0
34_<PERIOD>,0.0,3.3881317890172014E-20
35,0.0,0.012737809949755185
35_<PERIOD>,0.0,2.710505431213761E-20
35_yards,0.0,0.0
36,0.0,2.8129718266184573E-4
36_<PERIOD>,0.0,2.710505431213761E-20
36_d.,0.0,2.8129718266184487E-4
36_yards,0.0,0.0
37,0.0,-1.3552527156068805E-20
37.20,0.0,0.0
37.20_fuel,0.0,0.0
37_<PERIOD>,0.0,2.710505431213761E-20
38,0.0,7.022067034436636E-4
38_<PERIOD>,0.0,2.710505431213761E-20
38_yards,0.0,1.3552527156068805E-20
39,0.0,-6.098637220230962E-20
399,0.0,-4.0657581468206416E-20
399_<EXCLAMATIONMARK>,0.0,0.0
39_<PERIOD>,0.0,2.710505431213761E-20
3:00,0.0,0.01254827422032717
3:00:00,0.0,-2.710505431213761E-20
3:00:00_am,0.0,-2.710505431213761E-20
3:00_duration,0.0,4.0187989478315177E-4
3:00_p.m.,0.0,-1.6263032587282567E-19
3:30,0.0,0.004056536962706311
3:32,0.0,4.0187989478315177E-4
3:32_duration,0.0,4.0187989478315177E-4
3_'',0.0,0.0014967696519130002
3_</font>,0.0,-1.1858461261560205E-20
3_<AMPERSAND>,0.0,9.003769681199723E-4
3_<CLOSEPAREN>,0.0,0.0027884387551292272
3_<COMMA>,0.0,0.0014473194297052717
3_<DASH>,0.0,0.005771475330503167
