Feature,Feature Weight
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,-0.007472991193323386
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,7.32306601262332E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,-9.003769681199723E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_ceraweek,-9.003769681199723E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_to,-9.003769681199723E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,0.0016326835693822948
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,-9.003769681199723E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_cera,0.0016326835693822948
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_in,0.004500395907152559
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_to,0.0016326835693822948
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_EOL,-0.006849327482375054
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_this,-0.0023470096174378675
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_miscellaneous,-4.0187989478315177E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_your,-4.0187989478315177E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_this,-4.0187989478315177E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_intl,-4.0187989478315177E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_e-ticket,-4.0187989478315177E-4
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_1,-0.0
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_3,-0.0
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_continental.com,-1.3552527156068805E-20
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_if,-0.0
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_table,-0.0
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_2,-0.0
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_4,-0.0
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_internet,-0.0013226811459413409
\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*_privileged\/confidential,-0.0013226811459413409
\*\*\*\*\*\*\*\*\*_news,-0.0
\*\*\*\*_roundtrip,-0.0
\*\*\*_air,-0.0
\*\*\*_car,-0.0
\*\*\*_cruises,-0.0
\*\*\*_deals,-0.0
\*\*\*_enjoy,2.710505431213761E-20
\*\*\*_exclusive,-0.0
\*\*\*_fare,-0.0
\*\*\*_featured,-0.0
\*\*\*_hotels,-0.0
\*\*\*_special,-0.0
\*\*\*_this,4.0657581468206416E-20
\*\*\*_traveler,-0.0
\*\*\*_vacations,-0.0
\*\*_<LEFTANGLE,-1.240022685635652E-4
\*\*_\*\*,-1.240022685635652E-4
\*\*_\/,-0.007875601713990016
\*\*_aol,-1.240022685635652E-4
\*\*_bonuses,-1.240022685635652E-4
\*\*_e-mail,0.0034447439838458916
\*\*_end,0.005084610331383001
\*\*_follow,0.0024905592094365235
\*\*_proof,-1.240022685635652E-4
\*\*_reservation,-4.0187989478315177E-4
\*\*_thank,-4.0187989478315177E-4
\*\*_the,-1.240022685635652E-4
\*\*_this,-9.746951304629377E-4
\*\*_you,-1.240022685635652E-4
\*_\*,-0.002290719260936415
\*_a,-0.006323844202279163
\*_enjoy,-0.0014704562221543858
\*_enter,-1.240022685635652E-4
\*_fares,-9.378452108296335E-5
\*_forward,-1.240022685635652E-4
\*_free,-8.506928618993696E-4
\*_gas,-0.002331635833219469
\*_if,-0.0
\*_price,-0.021882565624298904
\*_quality,-0.0
\*_the,-0.006340496166946049
\*_this,-3.088150381785029E-4
\*_to,-1.240022685635652E-4
\/,-0.030542022433153834
\/_--,-0.0
\/_<DOLLAR>,0.006407760423038722
\/_<EXCLAMATIONMARK>,2.371692252312041E-20
\/_\*\*,-0.007875601713990016
\/_\/,1.4907779871675686E-19
\/_aprs,-1.2197274440461925E-19
\/_bige01\/1,1.1858461261560205E-20
\/_bryant,-0.007875601713990016
\/_defensive,-0.0
\/_downgrades,-0.0
\/_downside,-0.0
\/_even,-0.0
\/_hi,-0.0
\/_locks,-8.470329472543003E-22
\/_mike,-0.0
\/_passing,-8.470329472543003E-22
\/_prime,-0.0
\/_ron,-0.0
\/_sturm,9.486769009248164E-20
\/_that,-0.0
\/_tony,-6.776263578034403E-21
\/_upgrades,-0.0
\/_var\/images\/teams,1.1858461261560205E-20
\/_waiver,-0.0
\/_wall,-8.470329472543003E-22
_,-0.0016495911424939148
_____,0.0034358345341996225
_________________________________________________________________,-0.02736970558600125
_______________________________________________________________________,-0.007198046272640582
________________________________________________________________________powered,-0.007198046272640582
__________________________________________________________________get,0.010091580049721322
__new,-0.0
``,0.009979483049007615
``_0,-4.4702431749298494E-4
``_1,-4.0657581468206416E-20
``_100,1.0842021724855044E-19
``_166,-4.743384504624082E-20
``_2,6.776263578034403E-21
``_249,-4.743384504624082E-20
``_3,-1.3552527156068805E-20
``_332,-4.743384504624082E-20
``_40,-9.378452108296335E-5
``_415,-1.3552527156068805E-20
``_498,-1.3552527156068805E-20
``_5,1.3552527156068805E-20
``_50,-0.0
``_581,-1.3552527156068805E-20
``_83,-4.743384504624082E-20
``_a,-8.1134074466627E-4
``_all,2.710505431213761E-20
``_arial,-3.426920489928847E-4
``_as,-2.9077707079561236E-4
``_background-color,-3.426920489928849E-4
``_but,-0.002021751338053771
``_contact,-0.0014473194297052734
``_coupon,-0.0
``_create,-0.0
``_do,-0.0
``_gridiron,-1.3552527156068805E-20
``_he,-0.0034493193215994226
``_http:\/\/ad.doubleclick.net\/ad\/n1549.sportsline.com\/b44933.5;sz=1x1;ord=1,-4.743384504624082E-20
``_http:\/\/ad.doubleclick.net\/ad\/n1549.sportsline.com\/b44933.5;sz=1x1;ord=o;ord='+random+',-4.743384504624082E-20
``_http:\/\/images.commissioner.com\/images\/dot_clear.gif,-4.743384504624082E-20
``_http:\/\/images.commissioner.com\/images\/eye_device_tiny.gif,-1.3552527156068805E-20
``_http:\/\/images.commissioner.com\/images\/wizard\/i.gif,-1.3552527156068805E-20
``_http:\/\/images.commissioner.com\/images\/wizard\/win95\/x.gif,-1.3552527156068805E-20
``_http:\/\/www.sportsline.com\/links\/6\/1\/141\/sffer1016p.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1218t.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1228t.cgi,-1.3552527156068805E-20
``_http:\/\/www.sportsline.com\/links\/6\/1\/195\/sffer1016u.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1016e.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1218e.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1228e.cgi,-1.3552527156068805E-20
``_http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1016v.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1218v.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1228v.cgi,-1.3552527156068805E-20
``_http:\/\/www.sportsline.com\/links\/6\/1\/224\/sffer1016s.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1016c.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1218c.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1228c.cgi,-1.3552527156068805E-20
``_http:\/\/www.sportsline.com\/links\/6\/1\/73\/sffer1016d.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/5\/10\/sffer1016i.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/5\/3\/sffer1218ftl.cgi,-0.0
``_http:\/\/www.sportsline.com\/links\/6\/5\/3\/sffer1227ftl.cgi,-1.3552527156068805E-20
``_i,0.00992646075685901
``_it,-7.260485881381763E-4
``_madison,3.7947076036992655E-19
``_mahedy,0.004321128551500179
``_on,-2.9110860663925373E-5
``_order,-0.0
``_over,-5.205636738706617E-4
``_prints,-0.0
``_quickwit,-1.240022685635652E-4
``_real,-2.9077707079561095E-4
``_recording,0.004500395907152559
``_rect,-4.743384504624082E-20
``_remove,-0.006316889779862681
``_right,-0.0
``_sansserif,-3.426920489928849E-4
``_submit,-0.0
``_text\/html,-4.974559762679736E-6
``_that,-0.012187726754417
``_the,-0.010256506430605286
``_there,-5.205636738706676E-4
``_this,-0.0035175862974576697
``_unsubscribe,-1.2400226856356503E-4
``_upload,-0.0
``_verdana,-0.003458732561755364
``_view,0.004500395907152559
``_we,-0.010690128915004175
``_what,2.1684043449710089E-19
``_white,-1.3552527156068805E-20
``_x6,-0.0
``_you,-5.205636738706609E-4
``_your,3.5236570605778894E-19
a,0.026050198394208263
a.,-0.001911358267494522
a.m.,5.937036997945181E-4
a.m._on,-0.0
a_2-day,-9.003769681199723E-4
a_4-day,-9.003769681199723E-4
a_5-day,-0.0
a_<DOLLAR>,-0.007199807965760774
a_<EXCLAMATIONMARK>,-1.3552527156068805E-20
a_<RIGHTANGLE>,-0.009755042790502811
a_<b>,-2.710505431213761E-20
a_``,-0.01785609370796048
a_b,-1.2197274440461925E-19
a_backup,5.421010862427522E-20
a_bad,-0.0
a_banged-up,1.3552527156068805E-20
a_better,-0.0030489743279968184
a_big,-0.009889456963369682
a_binding,-0.0014963167555384898
a_birthday,-0.002950787176817242
a_bit,0.020819335948687897
a_blank,-3.426920489928851E-4
a_break,3.2526065174565133E-19
a_breeze,-0.0015489116132842453
a_brief,-0.0036450004421623105
a_broken,-0.004099674368693502
a_bruised,-1.3552527156068805E-20
a_bye,-0.010520224811736286
a_calf,2.541098841762901E-20
a_call,0.046755815592544755
a_car,5.014435047745458E-19
a_career-high,-0.0
a_carry,-0.0017183450543412613
a_certain,8.267041565201971E-19
a_chance,0.010463741988823695
a_charge,-0.009482852928149346
a_cheap,-1.3552527156068805E-20
a_check,-0.007034987210780618
a_choice,-0.007441343720249305
a_city,-0.0
a_clear,0.005207636376988538
a_click,5.421010862427522E-20
a_cold,-0.0029984876171353556
a_collapsed,-0.0
a_commitment,-0.002788438755129225
a_company,-0.00937159804733189
a_complete,4.0657581468206416E-20
a_concussion,-0.0
a_confirmation,0.004512998953914533
a_consistent,-0.0
a_contract,-0.0014963167555384898
a_copy,0.04838157616366209
a_couple,0.01524858524113526
a_custom,-0.0
a_day,0.008176272704281305
a_deal,-5.205636738706613E-4
a_decent,4.0657581468206416E-20
a_decision,5.421010862427522E-20
a_deeper,-0.0
a_defense,-0.0033555762264346474
a_different,-0.00561741966827718
a_dj,-0.0016108436830933625
a_fabulous,-3.3881317890172014E-21
a_factor,-0.0
a_family,1.3552527156068805E-20
a_fantasy,1.3552527156068805E-20
a_fax,-0.011667163080546352
a_few,0.0298254752873258
a_fixed,0.006101480044352954
a_flight,-9.378452108296335E-5
a_foot,-1.3552527156068805E-20
a_free,-6.643245785056434E-4
a_friday,2.710505431213761E-20
a_friend,-4.123471504946578E-5
a_full,-0.012554664978261028
a_fumble,-1.1585413346015912E-4
a_gallon,-1.3552527156068805E-20
a_gamble,-2.710505431213761E-20
a_game,5.421010862427522E-20
a_gift,-0.0018520676921236364
a_good,-0.0087172298596359
a_grand,-0.00476797816657843
a_great,0.016458872047704444
a_groin,6.776263578034403E-21
a_guy,1.4907779871675686E-19
a_hamstring,-8.131516293641283E-20
a_hard,1.3552527156068805E-20
a_healthy,-0.0034088404418974004
a_high,-5.205636738706619E-4
a_hip,-2.710505431213761E-20
a_hit,2.2125753262549323E-4
a_horrible,2.710505431213761E-20
a_hotel,-5.421010862427522E-20
a_href,-1.0930682826278079E-4
a_href=mailto:gridguru@commissioner.com,-1.3552527156068805E-20
a_href=mailto:remove@commissioner.com,-1.3552527156068805E-20
a_huge,-5.205636738706613E-4
a_i,-1.2197274440461925E-19
a_jump,6.776263578034403E-21
a_key,-0.0
a_knee,-1.0842021724855044E-19
a_landing,-0.0
a_large,0.0015551147067886014
a_larger,-0.0011616411839758863
a_limited,0.013872677856475269
a_line,0.006592753153505266
a_link,-0.0017090322064639925
a_list,-2.1577234479855948E-4
a_little,5.542538707445982E-4
a_long,5.421010862427522E-19
a_look,0.027770911440111682
a_loss,-0.007766811948701687
a_lot,0.006748273464916278
a_low,-1.3552527156068805E-20
a_major,-6.505213034913027E-19
a_matchup,-0.0
a_matter,-0.009796844509409526
a_merchant,-8.131516293641283E-20
a_message,-0.001930143183181186
a_mile,-0.0
a_minimum,-8.506928618993653E-4
a_minor,-2.710505431213761E-20
a_month,-0.0142668911132387
a_more,0.004237828874093014
a_move,-1.158541334601592E-4
a_much,-0.0
a_must,-0.0011574302690496258
a_must-start,2.710505431213761E-20
a_name,1.3552527156068805E-20
a_neck,-0.0
a_negotiated,-4.0187989478315177E-4
a_new,-0.04421128198290817
a_nice,-0.0
a_night,-0.0015026147835709397
a_non-refundable,-4.0187989478315177E-4
a_number,0.02069725343924137
a_one,0.001912120290043545
a_party,-0.0
a_pat,-6.652424246532737E-4
a_penalty,-4.0187989478315177E-4
a_person,-0.00868100678986733
a_player,-7.02206703443663E-4
a_playoff,-0.0
a_power,-0.011358553362352253
a_pretty,-5.205636738706615E-4
a_price,0.0038777687740547255
a_private,0.006364009930799064
a_problem,3.387565389551322E-4
a_public,-8.506928618993696E-4
a_publicly,1.0842021724855044E-19
a_purchase,-6.946374230739978E-4
a_push,-2.6593471605757544E-4
a_quality,-0.0
a_quarterback,2.710505431213761E-20
a_question,-0.0
a_quick,2.710505431213761E-19
a_quiet,-0.0
a_real,0.006753935021586974
a_reality,1.6940658945086007E-19
a_receiver,-0.023786713021361636
a_recent,-0.0
a_recording,0.005951599265391028
a_regular,-0.002263142142772853
a_reliable,0.019366504444727175
a_reminder,0.06255130999587406
a_replay,0.004500395907152559
a_reply,-0.004682517771512478
a_request,0.010344102250800874
a_reserve,-8.506928618993698E-4
a_result,0.010840613914800559
a_return,-0.008371436454936158
a_rib,-2.710505431213761E-20
a_risky,-0.0017309742672581606
a_rookie,-7.022067034436636E-4
a_roster,-6.776263578034403E-21
a_safe,-6.946374230740035E-4
a_sales,-0.002871376212701713
a_savings,-2.439454888092385E-19
a_score,-0.0
a_second,0.002904913763034243
a_separate,0.022613712109051633
a_service,0.006592753153505267
a_short,-5.205636738706619E-4
a_shot,-0.0017183450543412616
a_shoulder,5.421010862427522E-20
a_significant,-2.9077707079561095E-4
a_similar,-0.0
a_simple,-1.3552527156068805E-20
a_single,0.016016664265061344
a_small,-0.004905610093810389
a_solid,-2.710505431213761E-20
a_sore,-0.0012104105933874998
a_source,-5.205636738706618E-4
a_special,-0.0020924346863581693
a_sprained,-2.574980159653073E-19
a_starter,-0.0017183450543412613
a_starting,-0.001868338163273101
a_step,6.776263578034403E-21
a_strained,-0.0
a_strong,-0.004566428825133582
a_super,3.3881317890172014E-20
a_supply,-0.003978758105533314
a_sure,-0.0
a_takeoff,-0.0017102776557394368
a_target,-0.0
a_td,-0.0
a_team,0.005969588191481255
a_third,-5.205636738706617E-4
a_threat,-8.506928618993698E-4
a_thumb,-1.6940658945086007E-20
a_tight,5.014435047745458E-19
a_time,0.016315111143069477
a_ton,-0.0
a_top,2.710505431213761E-20
a_top-flight,-0.0
a_torn,-7.022067034436637E-4
a_total,0.015659136205333605
a_touchdown,5.421010862427522E-20
a_tough,2.1684043449710089E-19
a_trademark,-2.8143474497679857E-4
a_travel,-5.421010862427522E-20
a_trip,-5.205636738706615E-4
a_tying,5.421010862427522E-20
a_unique,0.008636285214950535
a_v,-1.2197274440461925E-19
a_vacation,-5.205636738706618E-4
a_valuable,-0.005188523970681593
a_variety,-0.009078160963932306
a_very,-0.013512472957770727
a_vip,-1.3552527156068805E-20
a_wager,-0.00479634599027414
a_waste,-1.3552527156068805E-20
a_way,0.004008998118573546
a_weak,-0.0042437561232630166
a_web,-2.49377555258659E-4
a_week,-5.205636738706581E-4
a_weekly,-0.0015026147835709392
a_while,0.009898099710748107
a_whole,-0.0013712565357700346
a_year,6.814225095995354E-4
aadvantage,-0.0014400263990370502
aaron,-4.0657581468206416E-20
aaron_brooks,-1.3552527156068805E-20
aaron_howard,-1.3552527156068805E-20
aaron_shea,-0.0
ab,-0.004483626998025747
ab_t2p,-0.004483626998025747
abc,-3.426920489928849E-4
abc.length,-4.743384504624082E-20
abc.length_<CLOSEPAREN>,-4.743384504624082E-20
abc.substring,-4.743384504624082E-20
abc.substring_<OPENPAREN>,-4.743384504624082E-20
abc_=,-4.743384504624082E-20
abdomen,4.743384504624082E-20
abdomen_<CLOSEPAREN>,1.3552527156068805E-20
ability,-0.014340949303057349
ability_to,-0.005630831652526116
able,0.021751294846541713
able_to,0.021751294846541713
about,0.04125887821830129
about_<DOLLAR>,-0.009475290538318526
about_<PERIOD>,0.005297529648549775
about_``,1.3010426069826053E-18
about_a,-0.006770597495415514
about_completing,-0.0
about_enron,-0.011319376889952357
about_having,0.019915235375976573
about_him,-0.0
about_his,-1.1519648082658485E-19
about_how,0.009962979057064853
about_it,0.008706158393370998
about_new,-0.0016822048578465452
about_our,0.02437998991893959
about_players,-1.3552527156068805E-20
about_that,-0.004104081056138594
about_the,0.007918498591121675
about_this,0.011144086209318133
about_to,-5.205636738706618E-4
about_what,-8.113407446662756E-4
about_your,-0.0011616411839758852
above,-0.003479673254646518
above_<COMMA>,-8.506928618993702E-4
above_promotions,-1.240022685635652E-4
above_url,0.006990955116589045
abraham,0.004895947342084386
absence,0.005863486761015647
absence_<PERIOD>,2.710505431213761E-20
absmiddle,-0.0
absmiddle_hspace,-1.3552527156068805E-20
absolute,0.002409008261456647
absolute_<RIGHTANGLE>,0.002409008261456647
absolutely,-0.00345311908154586
abuse,-8.506928618993642E-4
acapulco,-0.0
acapulco_<COMMA>,-0.0
accept,-0.0013996754667799916
acceptance,-0.0014963167555384898
acceptance_<CLOSEPAREN>,-0.0014963167555384898
accepted,0.003311319703305938
accepting,-0.0016495911424939144
access,-0.03230663187785502
access_<PERIOD>,-0.0011616411839758868
access_the,0.002965804158903188
access_to,-0.01500399317553513
accessible,0.0018352024832134566
accessing,0.0033113197033059513
accessories,-0.0028965284695466704
accessories_<PERIOD>,-6.946374230740011E-4
accident,-0.0014400263990370502
accidently,-0.0014578237179933826
accidently_bid,-0.0014578237179933826
accommodations,-7.021524096711275E-4
accompanying,5.421010862427522E-20
accompanying_graphics,1.6263032587282567E-19
according,0.0065927531535052725
according_to,0.0065927531535052725
accordingly,-0.01906053244447711
account,0.019876124032011545
account_'',-2.710505431213761E-20
account_<COMMA>,-0.002807021411543531
account_<PERIOD>,0.0030980937465901713
account_better,-6.776263578034403E-21
account_for,0.012468782597865043
account_holder,-0.0011574302690496251
account_information,2.710505431213761E-20
account_is,-0.0041276803316731125
account_name,-1.240022685635652E-4
account_preferences,-0.0
account_to,-0.00791129342587077
accounts,-0.006713628729905071
accounts_<PERIOD>,-0.003914353612102783
accuracy,-5.441891545448564E-4
accuracy_of,-2.36254806741976E-5
accurate,-0.009670631511485814
accurate_at,-0.0011574302690496251
achieved,0.005118895329581881
achilles,-0.0012104105933874998
acid,-0.0015026147835709375
acl,-2.9110860663926647E-5
acquiring,0.002758471356874796
across,-0.017065288078539274
across_the,-0.009873944601992231
act,0.01971801743931821
acting,0.015953243859973727
action,-0.006429516575657433
action_<COMMA>,6.776263578034403E-20
action_<PERIOD>,-5.205636738706617E-4
action_in,-0.002879986238317146
action_with,-0.0
actions,-0.0033463711842430803
active,0.028059541112412684
active_</td>,1.1858461261560205E-20
active_players,1.1858461261560205E-20
activities,-5.204424028795937E-4
activity,-0.009631714519111963
activity_<PERIOD>,2.710505431213761E-20
acts,-5.205636738706615E-4
actual,-8.76318465085677E-4
actually,-0.006714630912022327
adams,-0.0
add,-0.03771859005347587
add_a,-0.003355576226434651
add_chris,-8.834647821076717E-5
add_gary,-2.710505431213761E-20
add_new,5.421010862427522E-20
add_tampa,-0.003355576226434651
add_trent,-0.009532673859232928
add_up,-0.0
add_your,-2.710505431213761E-20
added,-0.008356593928605612
added_to,1.3552527156068805E-20
adding,-0.00476797816657843
addition,-0.00845259835094315
addition_<COMMA>,-0.002253961176771147
addition_to,-0.0061986371741720135
additional,0.007307344891855741
additional_<DOLLAR>,-0.0019917124007162363
additional_benefit,-0.0
additional_charges,-2.8143474497679857E-4
additional_collection,-4.0187989478315177E-4
additional_cost,-0.0
additional_details,-0.0
additional_driver,-0.0
additional_email,4.0657581468206416E-20
additional_information,-0.002319511949220174
additionally,-0.0
additionally_<COMMA>,-0.0
address,0.002282149476164066
address_<COLON>,-0.0039609163017781815
address_<COMMA>,-0.002103844827461515
address_<OPENPAREN>,-1.240022685635652E-4
address_<PERIOD>,0.011507894627837639
address_any,0.007598249696265951
address_below,-7.576029495074302E-4
address_in,4.3368086899420177E-19
address_mcuilla@ect.enron.com,-1.240022685635652E-4
address_this,-0.0012005175931002754
address_within,-0.0
addressed,-0.0035267474629267575
addressee,-0.0013226811459413409
addressee_indicated,-0.0013226811459413409
addresses,-0.03023493927826599
addressing,0.0029135411139606803
